Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,EBITDA,Total Debt,Free Cash Flow,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Liabilities to Equity Ratio,Debt Ratio,"Earnings Per Share, Basic","Earnings Per Share, Diluted",Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Dividends Per Share,Pietroski F-Score
AVB,66223,USD,2021,Q1,2021-05-05,2021-05-05,1356827000.0,7537784000.0,570534000.0,1.0,0.28625,0.35636999999999996,0.07514,0.04194,0.71149,0.16025999999999999,0.79169,0.39421999999999996,5.73497,5.72246,16.092660000000002,76.29867,4.08039,6.38145,4.0
AVGO_old,378100,USD,2015,Q4,2015-12-17,2015-12-17,2731000000.0,3949000000.0,2808000000.0,0.52066,0.25923,0.19988,0.28935,0.12878,2.05865,3.37355,1.24692,0.37283,5.16667,4.85409,25.84848,17.85606,10.63636,1.54545,7.0
AVNW,208290,USD,2021,Q3,2021-05-05,2021-05-05,26556000.0,0.0,-80229000.0,0.37083,0.08041,0.4079,0.60344,0.37323,-0.7397699999999999,1.59985,0.61682,0.0,9.96472,9.70348,24.429370000000002,16.50287,-7.37162,,5.0
AVP,335142,USD,2021,Q1,2021-05-13,2021-05-13,21900000.0,714200000.0,-86600001.0,0.55802,-0.0161,-0.07149,0.26227,-0.10869000000000001,0.33908,0.53066,-3.4129199999999997,0.30395,-0.57691,-0.57665,8.06935,-2.20872,-0.19562000000000002,0.0,2.0
AVY,66346,USD,2021,Q1,2021-05-04,2021-05-04,1155600000.0,2142800000.0,1163300000.0,0.2788,0.12924000000000002,0.08647,0.39901,0.10062,1.843,1.2118,2.96561,0.34158,7.572889999999999,7.5098199999999995,87.58008000000001,18.979,13.95681,2.39952,8.0
AWI,253579,USD,2021,Q1,2021-04-27,2021-04-27,237800000.0,709400000.0,273400000.0,0.35028000000000004,0.15573,0.17285,0.34312,0.09473999999999999,1.6824599999999998,2.02497,2.62183,0.41357,3.39603,3.3924800000000004,19.646810000000002,9.8976,5.71369,0.82968,6.0
AWK,168302,USD,2021,Q1,2021-05-03,2021-05-03,1854000000.0,10751000000.0,160000000.0,1.0,0.324,0.18791,0.10902,0.02928,0.22284,0.59812,2.72381,0.43837,3.96685,3.9396400000000003,21.1105,36.37017,0.8839799999999999,2.2044200000000003,4.0
AWX,129218,USD,2021,Q1,2021-05-13,2021-05-13,3509000.0,23597000.0,48000.0,0.95162,0.009,0.025960000000000004,0.04098,0.01934,0.031110000000000002,0.8951399999999999,1.11855,0.29579,0.3975,0.3961,15.3099,9.74032,0.01237,,7.0
AYI,61705,USD,2021,Q2,2021-03-31,2021-03-31,466299999.0,498000000.0,606099999.0,0.42391999999999996,0.11279000000000002,0.0793,0.13278,0.07636,2.3620400000000004,2.33229,0.73878,0.14820999999999998,6.7260800000000005,6.704110000000001,84.82307,50.65531,15.88729,0.52687,6.0
AZO,58197,USD,2021,Q3,2021-06-11,2021-06-11,3321937000.0,5267896000.0,4375105000.0,0.53028,0.20464000000000002,0.149,-1.20506,0.1503,2.05887,0.8875200000000001,-9.01747,0.37261,91.39976999999999,89.26223,613.4355099999999,-75.84645,188.18061,,6.0
AZZ,82401,USD,2020,Q4,2021-04-23,2021-04-23,126216000.0,178419000.0,81960000.0,0.22499,0.09727999999999999,0.04722,0.06356,0.039760000000000004,2.06897,2.66572,0.59868,0.17906,1.52968,1.52098,32.39437,24.06812,3.16485,0.68124,6.0
BA,70844,USD,2021,Q1,2021-04-28,2021-04-28,-9469000000.0,63575000000.0,-29111000000.0,-0.0782,-0.20711,-0.20865,0.6603899999999999,-0.07852999999999999,2.4708,1.3343200000000002,-9.40956,0.42373,-20.5306,-20.5306,98.39599,-31.46678,-50.72707,0.0,1.0
BAH,182296,USD,2020,Q4,2021-05-21,2021-05-21,838686000.0,2356596000.0,474106000.0,0.5346,0.09598999999999999,0.07749,0.5684899999999999,0.11073,0.77855,2.0418,4.13417,0.4285,4.42163,4.39037,57.06354,7.77778,3.4424699999999997,1.31472,7.0
BAX,254808,USD,2021,Q1,2021-04-29,2021-04-29,2438000000.0,6088000000.0,1772000000.0,0.38665,0.13514,0.09038,0.1258,0.05486,1.6591799999999999,2.46501,1.29282,0.31275,2.10029,2.07077,23.23894,16.62144,3.4847599999999996,0.9577200000000001,6.0
BB,1108872,USD,2019,Q4,2020-03-18,2021-03-31,29000000.0,606000000.0,-35000000.0,0.73365,-0.17595999999999998,-0.14615,-0.0601,-0.03909,0.23026,1.0669,0.53737,0.15586,-0.27444,-0.24741,1.87773,4.56613,-0.06319,,
BBBY,60362,USD,2020,Q4,2021-04-22,2021-04-22,234630000.0,1190363000.0,-287771000.0,0.33771,-0.01151,-0.01633,-0.11807000000000001,-0.02335,1.9086400000000001,1.57742,4.05658,0.18435,-1.24148,-1.24148,76.02579,10.51443,-2.36954,0.19027,7.0
BBRG,350647,USD,2018,Q1,2018-05-04,2018-05-04,22406000.0,42000000.0,7315000.0,0.12654,0.0025,-0.03865,0.4769,-0.11495999999999999,-0.47528000000000004,0.15633,-5.14824,0.31372,-1.01232,-1.01273,26.194,-2.1227,0.48113,,6.0
BBY,71192,USD,2021,Q1,2021-06-04,2021-06-04,3990000000.0,1354000000.0,4788000000.0,0.22494,0.06242,0.04438,0.53728,0.12618,2.14324,1.16876,3.25806,0.07647999999999999,8.7138,8.59892,196.3413,16.218429999999998,18.67577,2.34812,7.0
BC,121407,USD,2021,Q1,2021-05-11,2021-05-11,832000000.0,944700000.0,1055200000.0,0.28794000000000003,0.1396,0.09823,0.28796,0.11995,2.23087,1.62595,1.40058,0.23958000000000002,6.00635,5.96281,61.1454,20.85841,13.399370000000001,1.01714,9.0
BCR,71733,USD,2017,Q3,2017-10-26,2017-10-26,1211500000.0,1643300000.0,869300000.0,0.6277,0.25889,0.14747000000000002,0.28321999999999997,0.10255999999999998,1.52108,1.72407,1.7615299999999998,0.29489,7.788760000000001,7.5972100000000005,52.81635,27.50119,11.84736,1.0466799999999998,6.0
BDX,71373,USD,2021,Q2,2021-05-06,2021-05-06,5102000000.0,17719000000.0,5516000000.0,0.4689,0.15386,0.087,0.0661,0.02988,3.3613699999999995,1.86012,1.21215,0.32263000000000003,5.68581,5.62816,65.35043,86.01476,19.11208,3.6346199999999995,7.0
BF-A,185450,USD,2021,Q4,2021-06-21,2021-06-21,1101000000.0,2559000000.0,1245000000.0,0.6050300000000001,0.29586999999999997,0.26091,0.33998,0.13845,1.3787399999999999,4.2668800000000005,1.45557,0.39236,1.88704,1.8786,7.23261,5.55037,2.60173,0.70633,4.0
BFAM,132997,USD,2021,Q1,2021-05-10,2021-05-10,134484000.0,1028534000.0,101464000.0,0.19795,0.016980000000000002,0.00242,0.00259,0.0009,29.912740000000003,1.21922,1.8914900000000001,0.2714,0.05739,0.05658,23.6783,22.17287,1.71655,,5.0
BGG,252726,USD,2017,Q3,2017-05-09,2017-05-09,128455000.0,283982000.0,28630000.0,0.20761,0.039939999999999996,0.0233,0.08232,0.02729,0.6773,1.98606,2.0159599999999998,0.18336,0.999,0.9959399999999999,42.87495,12.1362,0.67662,0.56152,6.0
BGS,327019,USD,2021,Q1,2021-05-11,2021-05-11,346655000.0,2329994000.0,351072000.0,0.24441999999999997,0.13747,0.06462000000000001,0.15557,0.034960000000000005,2.68457,3.51393,3.45056,0.62279,2.0339099999999997,2.0169200000000003,31.47383,13.07392,5.46016,1.8970200000000002,6.0
BGSF,346052,USD,2021,Q1,2021-05-06,2021-05-06,13680587.0,38113070.0,18533698.0,0.27532,0.03416,0.0024100000000000002,0.01001,0.0047799999999999995,28.32145,1.7274200000000002,1.09285,0.27848,0.06343,0.06327999999999999,26.31741,6.33806,1.7963,0.30006,5.0
BHE,95106,USD,2021,Q1,2021-05-06,2021-05-06,92085000.0,138071000.0,150576000.0,0.08509,0.02174,0.008870000000000001,0.01854,0.01029,8.30993,2.40233,0.8012,0.07842,0.49795,0.49337,56.16774,26.8638,4.13795,0.64052,7.0
BHI,71832,USD,2021,Q1,2021-04-23,2021-04-23,2240000000.0,7620000000.0,2724000000.0,0.16459000000000001,0.04915,-0.01994,-0.02301,-0.01087,-6.81,1.582,1.11743,0.20706,-0.9324,-0.92166,46.76457,40.186479999999996,6.34965,-1.30536,5.0
BID,136608,USD,2019,Q3,2019-11-13,2019-11-13,194070000.0,1115539000.0,23182000.0,0.76286,0.16304000000000002,0.08202000000000001,0.18600999999999998,0.0356,0.28171999999999997,1.06162,4.22449,0.48265,1.7511,1.73537,21.350839999999998,9.4114,0.49332,0.0,4.0
BIG,49609,USD,2021,Q1,2021-06-09,2021-06-09,576757000.0,32063000.0,1123632000.0,0.40413000000000004,0.06916,0.10562,0.53168,0.16704000000000002,1.6660400000000002,1.5513700000000001,2.18292,0.007940000000000001,18.08708,17.62412,171.25051000000002,34.019040000000004,30.133879999999998,1.25901,8.0
BIIB,71079,USD,2021,Q1,2021-04-22,2021-04-22,4213200000.0,7267200000.0,4242600000.0,0.8548899999999999,0.29585,0.23894,0.28244,0.12625,1.4087100000000001,2.12253,1.23711,0.30464,19.34607,19.2934,80.96547,68.6186,27.25293,,5.0
BIO,130356,USD,2021,Q1,2021-04-30,2021-04-30,,12639000.0,,0.5632,0.16197,1.51726,0.38625,0.2941,,3.5667199999999997,0.31333,0.00091,137.70542,135.87894,90.75957,356.51711,,,7.0
BKE,196385,USD,2021,Q1,2021-06-10,2021-06-10,280197000.0,0.0,456597000.0,0.48055,0.23964000000000002,0.18359,0.45261,0.21741,2.29225,2.1583900000000003,1.08182,0.0,4.0849400000000005,4.062180000000001,22.2505,9.02534,9.36369,2.97134,6.0
BKH,253495,USD,2020,Q3,2020-11-03,2020-11-03,126711000.0,402426000.0,-21145000.0,0.78637,0.29833000000000004,0.16989,0.10305,0.03547,-0.44616000000000006,0.40841,1.9052799999999999,0.30119,,,,,,,
BKNG,261036,USD,2021,Q1,2021-05-05,2021-05-05,551000000.0,13835000000.0,205000000.0,1.0,0.017169999999999998,0.12445,0.14757,0.02972,0.29161,2.1812,3.9653699999999996,0.58487,17.16979,17.09215,137.96893,116.35404,5.00684,,4.0
BL,371763,USD,2021,Q1,2021-05-07,2021-05-07,-8395000.0,1070488000.0,-1882000.0,0.79674,-0.08494,-0.19846,-0.20412,-0.04274,0.025769999999999998,5.10595,3.7760199999999995,0.62646,-1.27559,-1.27559,6.42747,5.932,-0.032869999999999996,,3.0
BLFS,148798,USD,2021,Q1,2021-05-17,2021-05-17,1339000.0,0.0,-9881000.0,0.5522600000000001,-0.0822,-0.39337,-0.09942999999999999,-0.08649,0.47598999999999997,7.11452,0.14967,0.0,-0.7188,-0.7188,1.82728,7.229089999999999,-0.34214,0.0,3.0
BLK,914,USD,2021,Q1,2021-05-06,2021-05-06,6929000000.0,7232000000.0,8438000000.0,1.0,0.38809,0.31522,0.14072,0.03063,1.5846,1.05816,3.59458,0.0416,34.844809999999995,34.50804,110.54148,231.51349,55.21512,15.21393,5.0
BLL,247618,USD,2021,Q1,2021-05-07,2021-05-07,1969000000.0,7707000000.0,735000000.0,0.2079,0.10742,0.06287000000000001,0.21441,0.04238,0.96457,0.8501200000000001,4.05881,0.42867,2.3311599999999997,2.28725,37.081309999999995,10.682939999999999,2.24856,0.6026699999999999,8.0
BLOX,252645,USD,2016,Q4,2016-09-22,2016-09-22,546000.0,0.0,,0.78688,-0.031,-0.03827,-0.06275,-0.03053,,2.0219,1.05532,0.0,-0.23606999999999997,-0.23267,6.16884,3.7621900000000004,,,5.0
BLUD,337852,USD,2017,Q3,2017-04-11,2017-04-11,93731000.0,1037145000.0,53626000.0,0.61687,0.056170000000000005,-0.11,-0.13619,-0.02541,-1.26844,1.53417,4.35994,0.62333,,,,,,,
BMI,252337,USD,2021,Q1,2021-04-28,2021-04-28,92812000.0,0.0,113573000.0,0.40078,0.15381,0.1179,0.13862,0.10543,2.21519,2.84413,0.31485,0.0,1.7639099999999999,1.75263,14.9617,12.72442,3.90741,0.71014,4.0
BMRA,245138,USD,2021,Q3,2021-04-14,2021-04-14,-5375960.0,0.0,-10577411.0,0.13974,-0.62062,-0.61561,-0.5151600000000001,-0.40909,1.9370900000000002,7.97692,0.25927,0.0,-0.46771999999999997,-0.46771999999999997,0.75976,0.90791,-0.90601,,2.0
BMRN,135371,USD,2021,Q1,2021-04-30,2021-04-30,59267000.0,1076127000.0,-1059840000.0,0.7109800000000001,-0.02598,0.43108,0.19104000000000002,0.13697,-1.3329799999999998,5.32228,0.39476999999999995,0.18538,4.38616,4.16324,10.17483,22.95996,-5.84667,,4.0
BMY,255210,USD,2021,Q1,2021-04-29,2021-04-29,13793000000.0,46282000000.0,14486000000.0,0.74417,0.07526000000000001,-0.14527,-0.16508,-0.055310000000000005,-2.32931,1.5644,1.9845,0.41163,-2.76093,-2.7520700000000002,19.00555,-2.77336,6.431080000000001,1.8495,3.0
BNED,75409,USD,2021,Q3,2021-03-09,2021-03-09,-59750000.0,150800000.0,-131153000.0,0.19221,-0.07877,-0.08703,-0.37122,-0.09916,1.02657,1.37342,2.74381,0.11704,-2.6124400000000003,-2.6162,30.01795,7.0374,-2.68185,,2.0
BOJA,82963,USD,2015,Q3,2015-11-04,2016-11-04,66748000.0,236332000.0,77533000.0,0.20515,0.1113,0.05577000000000001,0.1682,0.04727,2.91554,0.53233,2.55819,0.42008999999999996,0.8063,0.70017,14.458739999999999,4.79381,2.3508,0.0,
BONT,200557,USD,2017,Q3,2017-12-12,2017-12-12,89875000.0,481173000.0,39614000.0,0.36501999999999996,0.00118,-0.03569,0.58145,-0.05716,-0.43683999999999995,0.88065,-11.172889999999999,0.30327,-4.49005,-4.49005,125.81308999999999,-7.7222100000000005,1.9614099999999999,0.05113,3.0
BOOT,39510,USD,2020,Q4,2021-05-13,2021-05-13,110474000.0,109781000.0,127071000.0,0.33003000000000005,0.09662000000000001,0.06647,0.15039,0.06361,2.13975,1.6893599999999998,1.36415,0.11759000000000001,2.05275,2.0146599999999997,30.88458,13.64988,4.39236,-1.7349299999999999,7.0
BOX,47121,USD,2021,Q1,2021-06-04,2021-06-04,53247000.0,366061000.0,-5615000.0,0.7065899999999999,-0.02997,-0.0411,-0.26004,-0.02477,0.173,1.4286,9.49675,0.27941,-0.20695999999999998,-0.20695999999999998,5.03521,0.79587,-0.0358,,5.0
BR,143497,USD,2021,Q3,2021-05-04,2021-05-04,760900000.0,1737700000.0,584200000.0,0.28724,0.14428,0.10711,0.32511,0.09962,1.1306399999999999,1.3750200000000001,2.26345,0.33502,4.474559999999999,4.39838,41.774409999999996,13.76315,5.0591,2.22472,7.0
BRC,246429,USD,2021,Q3,2021-05-20,2021-05-20,168669000.0,0.0,217261000.0,0.48821000000000003,0.13365,0.11861,0.13589,0.10262,1.6800700000000002,2.80877,0.32424000000000003,0.0,2.48638,2.472,20.96341,18.296889999999998,4.17727,0.8767299999999999,5.0
BRCD,186307,USD,2017,Q3,2017-09-01,2017-09-01,231606000.0,1534327000.0,-35458000.0,0.63284,0.02985,0.013,0.01204,0.00639,-1.1650399999999999,2.7816799999999997,0.8843700000000001,0.32224,0.07484,0.07443,5.7563,6.20787,-0.0872,0.2201,6.0
BRCM,261267,USD,2014,Q2,2014-07-22,2015-07-30,1289000000.0,1395000000.0,1246000000.0,0.50468,0.1054,0.07869,0.07471,0.05413,1.92284,2.94243,0.38026,0.11653,1.11772,1.1029799999999998,14.2044,14.9599,2.1492,0.46053999999999995,6.0
BREW,63411,USD,2020,Q2,2020-08-05,2020-08-05,-952000.0,54798000.0,-9401000.0,0.29273000000000005,-0.062,-0.03997,-0.05637999999999999,-0.026489999999999996,1.3161100000000001,1.45933,1.12798,0.20324,-0.3664,-0.36556,9.1664,6.49926,-0.48223,,5.0
BRID,33021,USD,2021,Q2,2021-05-31,2021-05-31,7827000.0,26927000.0,-18371000.0,0.26554,0.00732,0.02215,0.06665,0.030989999999999997,-3.8855800000000005,2.1912,1.15091,0.17648,0.52089,0.52088,23.52131,7.815169999999999,-2.02394,0.0,4.0
BRK-A,71306,USD,2021,Q1,2021-05-03,2021-05-03,42267000000.0,118615000000.0,79918000000.0,0.20427,0.12692,0.41784,0.22793000000000002,0.11757000000000001,0.7686,2.47323,0.93871,0.13412000000000002,33132.38063,33132.38063,79293.64026,142750.15679,25465.71001,,6.0
BRO,245531,USD,2021,Q1,2021-04-27,2021-04-27,860701000.0,2079100000.0,976716000.0,0.44463,0.26421999999999995,0.19333,0.13777999999999999,0.05923,1.85045,1.24634,1.32597,0.23331999999999997,1.9191,1.9097099999999998,9.92645,13.92895,3.5512,0.3737,5.0
BRS,255858,USD,2017,Q1,2017-08-03,2017-08-03,43817000.0,1292566000.0,-182000.0,0.16866,-0.051539999999999996,-0.13377,-0.14719000000000002,-0.06026,0.00098,1.31739,1.44271,0.42091999999999996,-5.27126,-5.27126,39.404,35.47808,-0.00518,0.2804,1.0
BRX,108186,USD,2021,Q1,2021-05-03,2021-05-03,668709000.0,5165861000.0,,1.0,0.31666,0.10827,0.042589999999999996,0.01371,,1.31903,2.10537,0.6227600000000001,0.38331,0.38201999999999997,3.54026,9.00034,,,5.0
BSQR,101318,USD,2021,Q1,2021-05-13,2021-05-13,-1684000.0,1552000.0,-2725000.0,0.16674,-0.05611,-0.05633,-0.2857,-0.11780999999999998,1.1978,1.7273599999999998,1.42497,0.08037000000000001,-0.17272,-0.17272,3.06618,0.60455,-0.20688,,3.0
BSTG,148380,USD,2021,Q1,2021-05-24,2021-05-24,-4245000.0,404000.0,-9288000.0,,,,-9.82415,-2.9801,1.0840299999999998,1.2010399999999999,2.29659,0.32166,-0.41958,-0.41958,0.0,0.042710000000000005,-1.455,,3.0
BSX,239516,USD,2021,Q1,2021-05-06,2021-05-06,,9095000000.0,,0.64898,0.08367999999999999,0.020059999999999998,0.01291,0.00657,,1.7981099999999999,0.9657100000000001,0.29434,0.14275,0.14285,7.11802,11.05466,,0.029539999999999997,5.0
BURL,179036,USD,2021,Q1,2021-05-27,2021-05-27,634775000.0,2085300000.0,471005000.0,0.43901,0.05773,0.04028,0.53392,0.04088,1.63396,1.5839,12.0601,0.29574,4.35645,4.3297099999999995,108.14481,8.15938,7.118289999999999,0.0,7.0
BVSN,156413,USD,2019,Q3,2019-11-19,2019-11-19,-3781000.0,0.0,-2949000.0,0.75557,-0.96049,-0.24695999999999999,-0.35662,-0.17451,3.02462,1.9544099999999998,1.0435299999999998,0.0,-0.19449,-0.19424,0.78755,0.54538,-0.58827,,3.0
BV_old,59824,USD,2018,Q2,2017-11-28,2017-11-28,3788000.0,2540000.0,-4905000.0,0.62033,-0.05144,-0.07922,-0.08556,-0.049510000000000005,0.3077,1.126,0.72811,0.007890000000000001,-0.19194,-0.19194,2.42303,2.24326,-0.05906,,6.0
BWA,70746,USD,2021,Q1,2021-05-05,2021-05-05,1627000000.0,3759000000.0,1623000000.0,0.19175999999999999,0.06919,0.03665,0.06552000000000001,0.0273,2.1756,1.67865,1.40021,0.23535999999999999,1.97285,1.9635200000000002,53.823530000000005,28.80995,7.89013,0.6832600000000001,3.0
BWLA,287640,USD,2021,Q3,2021-05-11,2021-05-11,-2038374.0,1500000.0,-4836477.0,-0.16642,-0.3786,-0.19385,-0.07064,-0.054810000000000005,3.1278799999999998,4.2583,0.28884,0.05317,-0.2996,-0.2996,1.54556,4.24104,-0.9371299999999999,0.0,1.0
BXP,70579,USD,2021,Q1,2021-05-07,2021-05-07,1553317000.0,9631592000.0,,0.6259399999999999,0.31689,0.16735999999999998,0.05479,0.02054,,-1.1068200000000001,1.667,0.43359,2.93172,2.9304799999999998,17.517689999999998,37.10391,,4.4231,3.0
CA,262416,USD,2018,Q2,2018-11-07,2018-11-07,1194000000.0,2526000000.0,1670000000.0,0.85208,0.21028000000000002,0.10202,0.05176,0.03121,4.083130000000001,2.55088,0.6581899999999999,0.19278,0.9891200000000001,0.98495,9.69528,19.110039999999998,4.03869,1.03265,6.0
CACI,254661,USD,2021,Q3,2021-04-22,2021-04-22,683485000.0,1821991000.0,759670000.0,0.35255,0.09389,0.06931,0.1644,0.06937,1.83408,1.3390600000000001,1.36978,0.30517,16.51075,16.30729,238.20445,100.4229,30.282020000000003,,6.0
CAG,326285,USD,2021,Q3,2021-04-08,2021-04-08,2280500001.0,9227400000.0,2348200000.0,0.2881,0.16147,0.10148,0.14294,0.05387,1.97212,0.7984899999999999,1.6537400000000002,0.41743,2.44159,2.43273,24.059260000000002,16.9207,4.8150900000000005,0.9129,7.0
CAGU,154936,USD,2018,Q1,2018-05-15,2018-05-15,3090232.0,4907559.0,,0.28793,0.10424000000000001,0.01178,0.11360999999999999,0.02036,,0.8565799999999999,4.5808,0.31694,0.03135,0.03135,2.6616,0.16602,,,6.0
CAH,159950,USD,2021,Q3,2021-05-06,2021-05-06,2706000000.0,6731000000.0,3462000000.0,0.04403,0.01199,0.00733,0.63935,0.026139999999999997,3.01831,1.19899,23.45596,0.15342,3.91802,3.9213699999999996,534.8249400000001,6.1144300000000005,11.82579,1.9573,7.0
CAL,49132,USD,2021,Q1,2021-06-09,2021-06-09,83597000.0,889321000.0,216577000.0,0.39857,0.01366,-0.03694,-0.42161000000000004,-0.04833,-2.4857099999999996,0.8743299999999999,7.723789999999999,0.49328999999999995,-2.36361,-2.36361,63.98117,5.50336,5.87523,0.28801,6.0
CALD,100006,USD,2017,Q4,2018-03-22,2018-03-22,156000.0,0.0,-5071000.0,0.6108399999999999,-0.08005,-0.0801,-0.08276,-0.04531,0.25014000000000003,1.36142,0.82662,0.0,-0.31059000000000003,-0.31059000000000003,3.8774800000000003,3.7529,-0.07769,,3.0
CALL,144735,USD,2018,Q3,2018-11-09,2018-11-09,16718000.0,0.0,17151000.0,0.6419199999999999,0.16377,0.08092,0.13198,0.04502,2.64065,1.50947,1.9317799999999998,0.0,0.4012,0.40099,4.95812,3.03978,1.05942,,7.0
CAMP,75639,USD,2019,Q4,2020-05-06,2020-05-06,19083000.0,210207000.0,6349000.0,0.39,-0.01314,-0.24645999999999998,-0.575,-0.15995,-0.08006,1.95815,2.5949,0.42396999999999996,-2.35533,-2.35533,9.55667,4.0962,0.18857000000000002,,5.0
CASY,188690,USD,2021,Q3,2021-03-08,2021-03-08,742141000.0,1364403000.0,626886000.0,0.23460999999999999,0.059160000000000004,0.04094,0.17601,0.0758,1.8808900000000002,1.28007,1.3220399999999999,0.3103,8.99775,8.93661,219.80112999999997,51.12028,16.92373,1.27378,6.0
CAT,253953,USD,2021,Q1,2021-05-05,2021-05-05,7906000000.0,27128000000.0,8022000000.0,0.30633,0.12795,0.07991000000000001,0.20678000000000002,0.04256,2.33469,1.6021100000000001,3.8582199999999998,0.33604,6.31618,6.26236,79.04411999999999,30.46507,14.74632,4.11397,5.0
CBI,111879,USD,2018,Q1,2018-04-24,2018-04-24,-112526000.0,2533509000.0,279232000.0,0.0044399999999999995,-0.02992,-0.2183,-5.09386,-0.23901,-0.19405,0.34618000000000004,20.31267,0.42081,-14.18227,-14.20379,64.96648,1.36353,2.7521,0.0696,3.0
CBKCQ,100810,USD,2020,Q3,2020-12-14,2020-12-14,-39534000.0,52802000.0,-46591000.0,0.21135,-0.18220999999999998,-0.18583,1.4363,-0.27904,0.96606,0.5616,-6.1473,0.3055,-1.26639,-1.2668700000000002,6.814830000000001,-0.88171,-1.22341,0.0,1.0
CBM,100602,USD,2019,Q3,2019-10-31,2019-10-31,162905000.0,492500000.0,200975000.0,0.35034,0.17007,0.059410000000000004,0.05442,0.024419999999999997,5.4635,2.37244,1.229,0.3269,1.0935,1.09043,18.40683,20.092,5.97433,,3.0
CBOE,120616,USD,2021,Q1,2021-04-30,2021-04-30,848199999.0,1187800000.0,2284199999.0,0.35875,0.19571,0.12705999999999998,0.13125,0.06421,5.11235,1.20011,1.04398,0.17071,4.124619999999999,4.11797,32.46157,31.4258,21.08655,1.62382,6.0
CBRE,378105,USD,2021,Q1,2021-04-29,2021-04-29,1476948000.0,2530646000.0,1902142000.0,0.20194,0.0405,0.03543,0.1105,0.04905,2.24841,1.36958,1.2530299999999999,0.14670999999999998,2.52221,2.50034,71.18234,21.55624,5.67094,,6.0
CBRL,37621,USD,2021,Q3,2021-05-25,2021-05-25,171372000.0,575349000.0,470039000.0,0.69184,0.02391,0.09605,0.37527,0.09203,1.9326,1.32279,3.07788,0.21769000000000002,10.23323,10.21302,106.53743999999999,27.269140000000004,19.77674,1.33394,6.0
CCF,90312,USD,2021,Q2,2021-04-08,2021-04-08,71429000.0,0.0,85014000.0,0.39621,0.21015,0.14722000000000002,0.12219000000000001,0.10547999999999999,2.1841,7.212960000000001,0.15845,0.0,4.15373,4.12791,28.21524,33.99305,9.07217,0.8064399999999999,6.0
CCFI,160245,USD,2018,Q3,2018-11-14,2018-11-14,13895000.0,52539000.0,-23027000.0,0.22814,0.00198,-0.46136000000000005,0.68286,-0.91879,0.13984000000000002,0.4154,-1.74322,0.29315,,,,,,,
CCI,378122,USD,2021,Q1,2021-05-03,2021-05-03,3642000000.0,19872000000.0,2091000000.0,0.6685300000000001,0.34299,0.15244000000000002,0.10086,0.023219999999999998,2.32333,0.60838,3.3429300000000004,0.5128,2.10773,2.0991299999999997,13.8267,20.89696,4.89696,5.23888,7.0
CCL,288836,USD,2021,Q1,2021-04-07,2021-04-07,-4452000000.0,31331000000.0,-12009000000.0,-2.1177900000000003,-8.022839999999999,-13.737979999999999,-0.57686,-0.19974,1.05066,1.4455799999999999,1.88821,0.54751,-14.3278,-14.3278,1.04293,24.83736,-15.05359,0.43246999999999997,2.0
CCOI,125781,USD,2021,Q1,2021-04-28,2021-04-28,193391000.0,953987000.0,146652000.0,0.6161300000000001,0.18721,0.0276,-0.0515,0.01857,9.25833,0.7482,-3.77333,1.1184399999999999,0.34397,0.33921,12.464,-6.67882,3.18463,2.9302099999999998,6.0
